Month;CLIENTNUM;wealth_tag;card_type;Revlv_ind;spend_category;Trans_amt;trans_cnt
1306;8967510;Affluent;Blue;Occasional_Revolver;Business;34.9;4
1306;8967510;Affluent;Blue;Occasional_Revolver;Grocery;54.16;6
1306;8967510;Affluent;Blue;Occasional_Revolver;Auto;44.56;4
1306;8967510;Affluent;Blue;Occasional_Revolver;Personal;20.43;4
1306;1236013;Affluent;Blue;Occasional_Revolver;Business;54.66;4
1306;1236013;Affluent;Blue;Occasional_Revolver;Grocery;51.27;6
1306;1236013;Affluent;Blue;Occasional_Revolver;Personal;21.74;2
1306;7247672;Affluent;Blue;Occasional_Revolver;Grocery;56.13;6
1306;7247672;Affluent;Blue;Occasional_Revolver;Entertainment;18.13;2
1306;7247672;Affluent;Blue;Occasional_Revolver;Personal;18.73;4
1306;7247672;Affluent;Blue;Occasional_Revolver;Airlines;58.23;6
1306;9379242;Affluent;Blue;Occasional_Revolver;Entertainment;36.98;4
1306;9379242;Affluent;Blue;Occasional_Revolver;Grocery;58.48;8
1306;9379242;Affluent;Blue;Occasional_Revolver;Business;48.92;5
1306;1177562;Affluent;Blue;Occasional_Revolver;Personal;30.21;3
1306;1177562;Affluent;Blue;Occasional_Revolver;Airlines;50.6;6
1306;5305873;Affluent;Blue;Occasional_Revolver;Personal;19.78;2
1306;5305873;Affluent;Blue;Occasional_Revolver;Entertainment;26.74;3
1306;5305873;Affluent;Blue;Occasional_Revolver;Auto;40.59;4
1306;2911646;Affluent;Blue;Occasional_Revolver;Business;31.66;5
1306;2911646;Affluent;Blue;Occasional_Revolver;Auto;34.94;5
1306;8529687;Affluent;Blue;Occasional_Revolver;Grocery;48.83;5
1306;8529687;Affluent;Blue;Occasional_Revolver;Airlines;50.3;6
1306;8529687;Affluent;Blue;Occasional_Revolver;Business;33.71;4
1306;8529687;Affluent;Blue;Occasional_Revolver;Entertainment;14.5;3
1306;1206561;Affluent;Blue;Occasional_Revolver;Entertainment;31.48;3
1306;1206561;Affluent;Blue;Occasional_Revolver;Business;38.28;4
1306;8987435;Affluent;Blue;Occasional_Revolver;Airlines;49.64;5
1306;6650610;Affluent;Blue;Revolver;Auto;45.38;4
1306;6650610;Affluent;Blue;Revolver;Entertainment;14.0;2
1306;6650610;Affluent;Blue;Revolver;Grocery;65.62;5
1306;6650610;Affluent;Blue;Revolver;Airlines;41.15;5
1306;5139430;Affluent;Blue;Revolver;Grocery;58.17;4
1306;5139430;Affluent;Blue;Revolver;Business;40.84;3
1306;5139430;Affluent;Blue;Revolver;Entertainment;22.84;3
1306;682314;Affluent;Blue;Revolver;Grocery;47.24;7
1306;5390440;Affluent;Blue;Revolver;Grocery;42.93;5
1306;5390440;Affluent;Blue;Revolver;Business;27.31;4
1306;5390440;Affluent;Blue;Revolver;Personal;13.35;2
1306;3085534;Affluent;Blue;Revolver;Entertainment;17.61;4
1306;3085534;Affluent;Blue;Revolver;Auto;37.18;3
1306;1268406;Affluent;Blue;Revolver;Entertainment;21.81;2
1306;1268406;Affluent;Blue;Revolver;Airlines;36.55;4
1306;1268406;Affluent;Blue;Revolver;Personal;19.22;2
1306;5148645;Affluent;Blue;Revolver;Airlines;31.07;4
1306;5148645;Affluent;Blue;Revolver;Entertainment;27.82;2
1306;3298458;Affluent;Blue;Revolver;Entertainment;10.89;3
1306;3298458;Affluent;Blue;Revolver;Grocery;39.15;4
1306;3298458;Affluent;Blue;Revolver;Business;23.41;4
1306;8175282;Affluent;Blue;Revolver;Grocery;36.37;4
1306;8175282;Affluent;Blue;Revolver;Business;29.81;3
1306;3009756;Affluent;Blue;Revolver;Entertainment;18.86;2
1306;9534143;Affluent;Blue;Delinquent;Business;16.44;2
1306;9534143;Affluent;Blue;Delinquent;Personal;15.08;1
1306;9534143;Affluent;Blue;Delinquent;Airlines;16.31;3
1306;7012636;Affluent;Blue;Delinquent;Entertainment;4.98;2
1306;7012636;Affluent;Blue;Delinquent;Personal;29.89;2
1306;7012636;Affluent;Blue;Delinquent;Grocery;24.59;2
1306;935356;Affluent;Blue;Delinquent;Auto;16.07;2
1306;935356;Affluent;Blue;Delinquent;Personal;9.75;2
1306;1583572;Affluent;Blue;Delinquent;Auto;19.49;2
1306;1583572;Affluent;Blue;Delinquent;Airlines;34.8;2
1306;1583572;Affluent;Blue;Delinquent;Grocery;25.68;4
1306;6120911;Affluent;Blue;Delinquent;Airlines;21.75;3
1306;6120911;Affluent;Blue;Delinquent;Auto;13.82;2
1306;8695449;Affluent;Blue;Delinquent;Grocery;17.64;2
1306;7656650;Affluent;Blue;Delinquent;Entertainment;9.1;2
1306;7656650;Affluent;Blue;Delinquent;Auto;8.66;3
1306;7656650;Affluent;Blue;Delinquent;Grocery;11.44;2
1306;7656650;Affluent;Blue;Delinquent;Airlines;35.98;2
1306;6930650;Affluent;Blue;Delinquent;Auto;8.74;2
1306;6930650;Affluent;Blue;Delinquent;Airlines;22.81;2
1306;5013321;Affluent;Blue;Delinquent;Personal;23.7;1
1306;5013321;Affluent;Blue;Delinquent;Entertainment;18.08;1
1306;5013321;Affluent;Blue;Delinquent;Airlines;19.72;2
1306;3214451;Affluent;Blue;Delinquent;Grocery;19.71;4
1306;3214451;Affluent;Blue;Delinquent;Entertainment;24.96;3
1306;8624198;Affluent;Gold;Transactor;Airlines;128.59;14
1306;8624198;Affluent;Gold;Transactor;Personal;49.45;6
1306;3806238;Affluent;Gold;Transactor;Grocery;131.39;13
1306;3806238;Affluent;Gold;Transactor;Personal;53.72;5
1306;3806238;Affluent;Gold;Transactor;Business;94.88;9
1306;7106758;Affluent;Gold;Transactor;Airlines;128.86;15
1306;7106758;Affluent;Gold;Transactor;Entertainment;46.82;5
1306;7106758;Affluent;Gold;Transactor;Grocery;136.8;14
1306;5486025;Affluent;Gold;Transactor;Personal;46.47;5
1306;5486025;Affluent;Gold;Transactor;Auto;85.14;11
1306;5486025;Affluent;Gold;Transactor;Business;96.69;9
1306;7335925;Affluent;Gold;Transactor;Airlines;131.63;14
1306;7335925;Affluent;Gold;Transactor;Personal;44.11;5
1306;373790;Affluent;Gold;Transactor;Airlines;116.42;13
1306;373790;Affluent;Gold;Transactor;Personal;37.72;4
1306;9556373;Affluent;Gold;Transactor;Business;70.49;8
1306;9556373;Affluent;Gold;Transactor;Airlines;109.49;13
1306;9556373;Affluent;Gold;Transactor;Grocery;102.58;11
1306;319129;Affluent;Gold;Transactor;Auto;74.49;7
1306;319129;Affluent;Gold;Transactor;Business;80.65;8
1306;319129;Affluent;Gold;Transactor;Personal;42.86;5
1306;319129;Affluent;Gold;Transactor;Airlines;105.78;12
1306;2221396;Affluent;Gold;Transactor;Business;80.46;8
1306;2221396;Affluent;Gold;Transactor;Airlines;111.37;11
1306;2221396;Affluent;Gold;Transactor;Grocery;108.91;13
1306;9298711;Affluent;Gold;Transactor;Grocery;108.46;11
1306;9298711;Affluent;Gold;Transactor;Entertainment;37.73;4
1306;9298711;Affluent;Gold;Transactor;Business;70.04;9
1306;3745833;Affluent;Gold;Occasional_Revolver;Airlines;105.11;12
1306;3745833;Affluent;Gold;Occasional_Revolver;Grocery;106.14;11
1306;3745833;Affluent;Gold;Occasional_Revolver;Entertainment;41.41;4
1306;4759053;Affluent;Gold;Occasional_Revolver;Personal;38.56;4
1306;4759053;Affluent;Gold;Occasional_Revolver;Auto;72.17;8
1306;4759053;Affluent;Gold;Occasional_Revolver;Entertainment;39.25;5
1306;4759053;Affluent;Gold;Occasional_Revolver;Business;77.5;8
1306;860567;Affluent;Gold;Occasional_Revolver;Business;79.0;8
1306;860567;Affluent;Gold;Occasional_Revolver;Airlines;116.13;11
1306;860567;Affluent;Gold;Occasional_Revolver;Entertainment;51.68;5
1306;1342108;Affluent;Gold;Occasional_Revolver;Airlines;108.1;11
1306;1342108;Affluent;Gold;Occasional_Revolver;Entertainment;43.44;4
1306;1342108;Affluent;Gold;Occasional_Revolver;Grocery;102.51;11
1306;5756071;Affluent;Gold;Occasional_Revolver;Auto;79.57;7
1306;5756071;Affluent;Gold;Occasional_Revolver;Personal;38.56;4
1306;5756071;Affluent;Gold;Occasional_Revolver;Business;79.91;7
1306;2931162;Affluent;Gold;Occasional_Revolver;Auto;56.33;8
1306;6702535;Affluent;Gold;Occasional_Revolver;Auto;57.21;7
1306;6702535;Affluent;Gold;Occasional_Revolver;Personal;48.1;4
1306;6702535;Affluent;Gold;Occasional_Revolver;Entertainment;35.55;4
1306;6702535;Affluent;Gold;Occasional_Revolver;Airlines;90.54;10
1306;1454544;Affluent;Gold;Occasional_Revolver;Airlines;82.87;10
1306;1454544;Affluent;Gold;Occasional_Revolver;Personal;41.3;4
1306;9334036;Affluent;Gold;Occasional_Revolver;Personal;29.43;3
1306;9334036;Affluent;Gold;Occasional_Revolver;Airlines;82.21;9
1306;9334036;Affluent;Gold;Occasional_Revolver;Business;73.62;7
1306;9334036;Affluent;Gold;Occasional_Revolver;Auto;54.94;6
1306;3384651;Affluent;Gold;Occasional_Revolver;Entertainment;39.69;4
1306;3384651;Affluent;Gold;Occasional_Revolver;Personal;31.61;5
1306;3384651;Affluent;Gold;Occasional_Revolver;Business;55.61;6
1306;8284287;Affluent;Gold;Revolver;Airlines;81.59;9
1306;8284287;Affluent;Gold;Revolver;Auto;57.16;6
1306;8284287;Affluent;Gold;Revolver;Entertainment;26.8;3
1306;7369783;Affluent;Gold;Revolver;Airlines;79.47;9
1306;7369783;Affluent;Gold;Revolver;Auto;64.04;7
1306;7369783;Affluent;Gold;Revolver;Business;62.59;6
1306;1361440;Affluent;Gold;Revolver;Airlines;88.13;10
1306;1361440;Affluent;Gold;Revolver;Business;57.23;7
1306;1361440;Affluent;Gold;Revolver;Auto;60.41;6
1306;8936292;Affluent;Gold;Revolver;Airlines;77.18;9
1306;8936292;Affluent;Gold;Revolver;Auto;53.65;6
1306;8936292;Affluent;Gold;Revolver;Entertainment;32.05;4
1306;949452;Affluent;Gold;Revolver;Airlines;81.2;8
1306;949452;Affluent;Gold;Revolver;Grocery;83.34;8
1306;698543;Affluent;Gold;Revolver;Business;43.77;7
1306;698543;Affluent;Gold;Revolver;Personal;23.66;3
1306;698543;Affluent;Gold;Revolver;Grocery;66.22;8
1306;698543;Affluent;Gold;Revolver;Entertainment;37.5;3
1306;9823514;Affluent;Gold;Revolver;Grocery;72.88;7
1306;9823514;Affluent;Gold;Revolver;Auto;43.21;6
1306;9823514;Affluent;Gold;Revolver;Airlines;70.31;8
1306;9823514;Affluent;Gold;Revolver;Personal;20.69;3
1306;9014186;Affluent;Gold;Revolver;Business;53.01;5
1306;9014186;Affluent;Gold;Revolver;Auto;53.7;6
1306;1067047;Affluent;Gold;Revolver;Grocery;65.74;7
1306;522244;Affluent;Gold;Revolver;Grocery;68.37;7
1306;522244;Affluent;Gold;Revolver;Business;54.14;5
1306;522244;Affluent;Gold;Revolver;Entertainment;31.8;3
1306;4277752;Affluent;Gold;Delinquent;Airlines;51.03;4
1306;4277752;Affluent;Gold;Delinquent;Personal;27.18;4
1306;4277752;Affluent;Gold;Delinquent;Entertainment;27.75;1
1306;4501511;Affluent;Gold;Delinquent;Entertainment;25.23;3
1306;4501511;Affluent;Gold;Delinquent;Grocery;27.74;3
1306;2750232;Affluent;Gold;Delinquent;Grocery;28.13;4
1306;2750232;Affluent;Gold;Delinquent;Airlines;31.14;4
1306;2750232;Affluent;Gold;Delinquent;Personal;18.24;3
1306;9486761;Affluent;Gold;Delinquent;Auto;22.2;3
1306;9486761;Affluent;Gold;Delinquent;Airlines;55.31;4
1306;8822666;Affluent;Gold;Delinquent;Grocery;43.5;3
1306;8822666;Affluent;Gold;Delinquent;Airlines;32.0;4
1306;8822666;Affluent;Gold;Delinquent;Personal;23.94;3
1306;5080275;Affluent;Gold;Delinquent;Entertainment;31.73;2
1306;5080275;Affluent;Gold;Delinquent;Airlines;25.76;3
1306;5080275;Affluent;Gold;Delinquent;Business;25.06;2
1306;7075057;Affluent;Gold;Delinquent;Entertainment;14.08;2
1306;7075057;Affluent;Gold;Delinquent;Grocery;23.93;3
1306;7075057;Affluent;Gold;Delinquent;Business;16.33;3
1306;7075057;Affluent;Gold;Delinquent;Airlines;32.28;3
1306;7075057;Affluent;Gold;Delinquent;Personal;20.26;2
1306;2396171;Affluent;Gold;Delinquent;Personal;11.02;2
1306;2396171;Affluent;Gold;Delinquent;Grocery;23.13;3
1306;2396171;Affluent;Gold;Delinquent;Auto;28.27;3
1306;7566532;Affluent;Gold;Delinquent;Business;17.96;2
1306;7566532;Affluent;Gold;Delinquent;Grocery;26.45;3
1306;7566532;Affluent;Gold;Delinquent;Entertainment;22.71;2
1306;7566532;Affluent;Gold;Delinquent;Airlines;25.01;4
1306;9075061;Affluent;Gold;Delinquent;Airlines;23.13;3
1306;9075061;Affluent;Gold;Delinquent;Auto;22.18;4
1306;9075061;Affluent;Gold;Delinquent;Business;21.91;3
1306;9075061;Affluent;Gold;Delinquent;Grocery;20.36;3
1306;9075061;Affluent;Gold;Delinquent;Personal;13.17;3
1306;3799212;Affluent;Platinum;Transactor;Airlines;204.24;20
1306;3799212;Affluent;Platinum;Transactor;Business;144.68;14
1306;7306504;Affluent;Platinum;Transactor;Business;134.44;14
1306;7306504;Affluent;Platinum;Transactor;Entertainment;73.52;8
1306;2596141;Affluent;Platinum;Transactor;Grocery;193.4;20
1306;2596141;Affluent;Platinum;Transactor;Airlines;199.24;20
1306;2596141;Affluent;Platinum;Transactor;Auto;138.98;14
1306;5796784;Affluent;Platinum;Transactor;Personal;69.39;9
1306;5796784;Affluent;Platinum;Transactor;Entertainment;72.62;7
1306;5796784;Affluent;Platinum;Transactor;Business;149.01;14
1306;5580778;Affluent;Platinum;Transactor;Auto;134.5;14
1306;5580778;Affluent;Platinum;Transactor;Grocery;190.94;20
1306;5580778;Affluent;Platinum;Transactor;Business;131.39;14
1306;9119494;Affluent;Platinum;Transactor;Grocery;172.1;16
1306;4445551;Affluent;Platinum;Transactor;Personal;53.1;6
1306;4445551;Affluent;Platinum;Transactor;Grocery;153.62;16
1306;386435;Affluent;Platinum;Transactor;Airlines;156.7;16
1306;386435;Affluent;Platinum;Transactor;Auto;107.5;11
1306;386435;Affluent;Platinum;Transactor;Personal;56.01;7
1306;386435;Affluent;Platinum;Transactor;Business;117.56;11
1306;4696977;Affluent;Platinum;Transactor;Business;113.84;11
1306;4696977;Affluent;Platinum;Transactor;Entertainment;55.76;7
1306;5676327;Affluent;Platinum;Transactor;Personal;52.25;6
1306;5676327;Affluent;Platinum;Transactor;Entertainment;67.24;7
1306;5676327;Affluent;Platinum;Transactor;Business;101.77;12
1306;5064836;Affluent;Platinum;Occasional_Revolver;Business;104.36;12
1306;5064836;Affluent;Platinum;Occasional_Revolver;Entertainment;59.11;8
1306;5064836;Affluent;Platinum;Occasional_Revolver;Personal;61.54;7
1306;5064836;Affluent;Platinum;Occasional_Revolver;Airlines;171.54;17
1306;1158833;Affluent;Platinum;Occasional_Revolver;Business;111.6;11
1306;1158833;Affluent;Platinum;Occasional_Revolver;Entertainment;54.48;7
1306;1158833;Affluent;Platinum;Occasional_Revolver;Personal;65.5;6
1306;2262921;Affluent;Platinum;Occasional_Revolver;Business;114.31;12
1306;2262921;Affluent;Platinum;Occasional_Revolver;Airlines;172.52;16
1306;2262921;Affluent;Platinum;Occasional_Revolver;Entertainment;52.7;6
1306;6351392;Affluent;Platinum;Occasional_Revolver;Entertainment;59.09;7
1306;6351392;Affluent;Platinum;Occasional_Revolver;Business;104.39;11
1306;6351392;Affluent;Platinum;Occasional_Revolver;Personal;52.43;7
1306;3288835;Affluent;Platinum;Occasional_Revolver;Entertainment;56.02;7
1306;3288835;Affluent;Platinum;Occasional_Revolver;Auto;110.19;12
1306;9446374;Affluent;Platinum;Occasional_Revolver;Airlines;123.94;14
1306;9446374;Affluent;Platinum;Occasional_Revolver;Auto;86.42;9
1306;9950363;Affluent;Platinum;Occasional_Revolver;Entertainment;50.17;5
1306;9950363;Affluent;Platinum;Occasional_Revolver;Personal;47.11;6
1306;9950363;Affluent;Platinum;Occasional_Revolver;Airlines;136.35;13
1306;3146034;Affluent;Platinum;Occasional_Revolver;Airlines;126.26;15
1306;3146034;Affluent;Platinum;Occasional_Revolver;Entertainment;43.8;5
1306;3146034;Affluent;Platinum;Occasional_Revolver;Grocery;135.98;13
1306;2805901;Affluent;Platinum;Occasional_Revolver;Auto;89.31;10
1306;2805901;Affluent;Platinum;Occasional_Revolver;Entertainment;41.6;5
1306;2805901;Affluent;Platinum;Occasional_Revolver;Personal;42.22;5
1306;2805901;Affluent;Platinum;Occasional_Revolver;Business;84.14;10
1306;1942786;Affluent;Platinum;Occasional_Revolver;Grocery;126.24;14
1306;1942786;Affluent;Platinum;Occasional_Revolver;Entertainment;49.05;6
1306;4206447;Affluent;Platinum;Revolver;Personal;43.21;5
1306;4206447;Affluent;Platinum;Revolver;Auto;76.75;8
1306;4282296;Affluent;Platinum;Revolver;Personal;54.34;7
1306;4282296;Affluent;Platinum;Revolver;Business;90.18;10
1306;4282296;Affluent;Platinum;Revolver;Entertainment;39.34;5
1306;4282296;Affluent;Platinum;Revolver;Airlines;128.63;14
1306;2626656;Affluent;Platinum;Revolver;Personal;45.76;5
1306;2626656;Affluent;Platinum;Revolver;Auto;94.23;8
1306;2626656;Affluent;Platinum;Revolver;Entertainment;45.91;5
1306;5546872;Affluent;Platinum;Revolver;Grocery;122.44;14
1306;5546872;Affluent;Platinum;Revolver;Entertainment;44.44;5
1306;2972457;Affluent;Platinum;Revolver;Business;90.86;9
1306;2972457;Affluent;Platinum;Revolver;Grocery;130.31;13
1306;2972457;Affluent;Platinum;Revolver;Auto;79.96;8
1306;2972457;Affluent;Platinum;Revolver;Entertainment;57.15;4
1306;296679;Affluent;Platinum;Revolver;Auto;65.76;8
1306;296679;Affluent;Platinum;Revolver;Grocery;105.16;10
1306;52734;Affluent;Platinum;Revolver;Airlines;101.43;10
1306;52734;Affluent;Platinum;Revolver;Entertainment;40.68;6
1306;52734;Affluent;Platinum;Revolver;Personal;44.45;4
1306;52734;Affluent;Platinum;Revolver;Business;61.29;7
1306;52734;Affluent;Platinum;Revolver;Auto;61.66;7
1306;4706263;Affluent;Platinum;Revolver;Airlines;94.44;10
1306;4706263;Affluent;Platinum;Revolver;Grocery;107.24;10
1306;4706263;Affluent;Platinum;Revolver;Business;69.79;7
1306;4902567;Affluent;Platinum;Revolver;Grocery;96.22;10
1306;4902567;Affluent;Platinum;Revolver;Personal;41.92;5
1306;2633884;Affluent;Platinum;Revolver;Auto;71.39;7
1306;2633884;Affluent;Platinum;Revolver;Business;80.51;8
1306;2633884;Affluent;Platinum;Revolver;Airlines;111.24;10
1306;6145538;Affluent;Platinum;Delinquent;Entertainment;17.01;2
1306;6145538;Affluent;Platinum;Delinquent;Auto;36.48;3
1306;6145538;Affluent;Platinum;Delinquent;Grocery;45.12;6
1306;6145538;Affluent;Platinum;Delinquent;Personal;18.73;2
1306;1261169;Affluent;Platinum;Delinquent;Airlines;58.7;5
1306;1261169;Affluent;Platinum;Delinquent;Business;38.7;3
1306;1261169;Affluent;Platinum;Delinquent;Grocery;44.56;5
1306;1261169;Affluent;Platinum;Delinquent;Personal;12.9;3
1306;1082594;Affluent;Platinum;Delinquent;Airlines;41.63;5
1306;1082594;Affluent;Platinum;Delinquent;Business;28.76;3
1306;1082594;Affluent;Platinum;Delinquent;Entertainment;14.2;3
1306;1082594;Affluent;Platinum;Delinquent;Personal;12.76;2
1306;4740567;Affluent;Platinum;Delinquent;Airlines;44.7;6
1306;4740567;Affluent;Platinum;Delinquent;Auto;37.25;3
1306;4740567;Affluent;Platinum;Delinquent;Personal;25.62;2
1306;4740567;Affluent;Platinum;Delinquent;Entertainment;13.7;2
1306;3694983;Affluent;Platinum;Delinquent;Grocery;41.05;6
1306;3694983;Affluent;Platinum;Delinquent;Personal;27.75;2
1306;3694983;Affluent;Platinum;Delinquent;Airlines;52.89;5
1306;6788129;Affluent;Platinum;Delinquent;Business;33.65;3
1306;6788129;Affluent;Platinum;Delinquent;Entertainment;14.39;3
1306;6788129;Affluent;Platinum;Delinquent;Auto;23.61;3
1306;9248743;Affluent;Platinum;Delinquent;Personal;14.63;3
1306;9248743;Affluent;Platinum;Delinquent;Entertainment;14.37;3
1306;9248743;Affluent;Platinum;Delinquent;Auto;31.8;4
1306;9248743;Affluent;Platinum;Delinquent;Grocery;41.42;5
1306;5659087;Affluent;Platinum;Delinquent;Entertainment;22.12;2
1306;5659087;Affluent;Platinum;Delinquent;Airlines;37.38;4
1306;5659087;Affluent;Platinum;Delinquent;Personal;18.59;2
1306;5659087;Affluent;Platinum;Delinquent;Auto;23.53;3
1306;5659087;Affluent;Platinum;Delinquent;Business;21.19;3
1306;7688254;Affluent;Platinum;Delinquent;Grocery;32.69;4
1306;7688254;Affluent;Platinum;Delinquent;Personal;13.7;2
1306;7443758;Affluent;Platinum;Delinquent;Entertainment;13.31;3
1306;7443758;Affluent;Platinum;Delinquent;Business;22.38;3
1306;7443758;Affluent;Platinum;Delinquent;Auto;29.93;5
1306;506360;Em_affluent;Blue;Transactor;Airlines;48.39;5
1306;506360;Em_affluent;Blue;Transactor;Business;31.5;4
1306;6121254;Em_affluent;Blue;Transactor;Airlines;56.14;7
1306;6121254;Em_affluent;Blue;Transactor;Entertainment;25.73;3
1306;6121254;Em_affluent;Blue;Transactor;Personal;21.36;2
1306;8278547;Em_affluent;Blue;Transactor;Entertainment;17.08;4
1306;8278547;Em_affluent;Blue;Transactor;Personal;16.82;2
1306;1308502;Em_affluent;Blue;Transactor;Grocery;50.69;5
1306;1308502;Em_affluent;Blue;Transactor;Auto;36.64;5
1306;1308502;Em_affluent;Blue;Transactor;Business;33.6;4
1306;8548684;Em_affluent;Blue;Transactor;Business;33.43;3
1306;8548684;Em_affluent;Blue;Transactor;Entertainment;22.21;2
1306;8548684;Em_affluent;Blue;Transactor;Airlines;43.1;5
1306;7142084;Em_affluent;Blue;Transactor;Personal;16.78;3
1306;6253827;Em_affluent;Blue;Transactor;Business;25.84;3
1306;8230382;Em_affluent;Blue;Transactor;Grocery;51.43;5
1306;8230382;Em_affluent;Blue;Transactor;Auto;31.63;4
1306;8230382;Em_affluent;Blue;Transactor;Business;27.6;5
1306;1375591;Em_affluent;Blue;Transactor;Airlines;35.24;5
1306;1375591;Em_affluent;Blue;Transactor;Grocery;43.68;6
1306;1375591;Em_affluent;Blue;Transactor;Business;32.86;3
1306;1113544;Em_affluent;Blue;Transactor;Grocery;36.89;6
1306;1113544;Em_affluent;Blue;Transactor;Personal;12.38;2
1306;1113544;Em_affluent;Blue;Transactor;Entertainment;16.29;2
1306;1113544;Em_affluent;Blue;Transactor;Airlines;34.61;5
1306;1005574;Em_affluent;Blue;Occasional_Revolver;Entertainment;25.63;2
1306;1005574;Em_affluent;Blue;Occasional_Revolver;Grocery;46.55;5
1306;1005574;Em_affluent;Blue;Occasional_Revolver;Business;24.34;4
1306;1005574;Em_affluent;Blue;Occasional_Revolver;Auto;25.59;3
1306;2168750;Em_affluent;Blue;Occasional_Revolver;Auto;31.07;4
1306;2168750;Em_affluent;Blue;Occasional_Revolver;Entertainment;20.97;3
1306;2168750;Em_affluent;Blue;Occasional_Revolver;Grocery;40.69;5
1306;2168750;Em_affluent;Blue;Occasional_Revolver;Airlines;36.09;5
1306;5512352;Em_affluent;Blue;Occasional_Revolver;Auto;26.3;3
1306;5512352;Em_affluent;Blue;Occasional_Revolver;Grocery;37.73;4
1306;5512352;Em_affluent;Blue;Occasional_Revolver;Airlines;34.54;4
1306;5512352;Em_affluent;Blue;Occasional_Revolver;Personal;15.86;3
1306;5398305;Em_affluent;Blue;Occasional_Revolver;Business;37.43;4
1306;5398305;Em_affluent;Blue;Occasional_Revolver;Personal;13.62;2
1306;5398305;Em_affluent;Blue;Occasional_Revolver;Airlines;36.86;6
1306;997532;Em_affluent;Blue;Occasional_Revolver;Airlines;35.64;5
1306;997532;Em_affluent;Blue;Occasional_Revolver;Business;32.16;4
1306;997532;Em_affluent;Blue;Occasional_Revolver;Personal;14.15;2
1306;997532;Em_affluent;Blue;Occasional_Revolver;Auto;24.62;4
1306;997532;Em_affluent;Blue;Occasional_Revolver;Grocery;43.37;5
1306;6038033;Em_affluent;Blue;Occasional_Revolver;Business;35.51;3
1306;6038033;Em_affluent;Blue;Occasional_Revolver;Airlines;38.44;5
1306;6038033;Em_affluent;Blue;Occasional_Revolver;Personal;10.21;2
1306;2728374;Em_affluent;Blue;Occasional_Revolver;Personal;11.29;2
1306;2728374;Em_affluent;Blue;Occasional_Revolver;Auto;22.04;3
1306;2728374;Em_affluent;Blue;Occasional_Revolver;Business;24.67;3
1306;8423491;Em_affluent;Blue;Occasional_Revolver;Grocery;30.71;4
1306;8423491;Em_affluent;Blue;Occasional_Revolver;Auto;29.36;3
1306;8423491;Em_affluent;Blue;Occasional_Revolver;Airlines;37.44;3
1306;8423491;Em_affluent;Blue;Occasional_Revolver;Entertainment;9.69;3
1306;6734463;Em_affluent;Blue;Occasional_Revolver;Airlines;29.65;3
1306;6734463;Em_affluent;Blue;Occasional_Revolver;Grocery;33.43;3
1306;6734463;Em_affluent;Blue;Occasional_Revolver;Business;21.37;4
1306;9051489;Em_affluent;Blue;Occasional_Revolver;Airlines;32.36;5
1306;9051489;Em_affluent;Blue;Occasional_Revolver;Entertainment;13.97;2
1306;9051489;Em_affluent;Blue;Occasional_Revolver;Personal;24.52;1
1306;9051489;Em_affluent;Blue;Occasional_Revolver;Grocery;32.66;4
1306;9255957;Em_affluent;Blue;Revolver;Entertainment;10.53;2
1306;8274429;Em_affluent;Blue;Revolver;Personal;14.79;3
1306;8274429;Em_affluent;Blue;Revolver;Auto;33.44;2
1306;8274429;Em_affluent;Blue;Revolver;Entertainment;9.78;2
1306;6230892;Em_affluent;Blue;Revolver;Grocery;29.95;3
1306;6230892;Em_affluent;Blue;Revolver;Business;23.73;2
1306;6230892;Em_affluent;Blue;Revolver;Personal;16.28;2
1306;6230892;Em_affluent;Blue;Revolver;Auto;26.46;2
1306;6564952;Em_affluent;Blue;Revolver;Entertainment;23.18;2
1306;6564952;Em_affluent;Blue;Revolver;Auto;22.14;2
1306;6564952;Em_affluent;Blue;Revolver;Airlines;34.38;3
1306;7509043;Em_affluent;Blue;Revolver;Airlines;49.34;5
1306;7509043;Em_affluent;Blue;Revolver;Entertainment;12.84;2
1306;7509043;Em_affluent;Blue;Revolver;Personal;27.34;2
1306;7509043;Em_affluent;Blue;Revolver;Business;22.57;3
1306;3788400;Em_affluent;Blue;Revolver;Auto;17.27;2
1306;3788400;Em_affluent;Blue;Revolver;Entertainment;8.95;1
1306;2979861;Em_affluent;Blue;Revolver;Business;23.21;2
1306;2979861;Em_affluent;Blue;Revolver;Auto;31.37;2
1306;2979861;Em_affluent;Blue;Revolver;Grocery;21.93;3
1306;2420587;Em_affluent;Blue;Revolver;Personal;12.51;2
1306;2420587;Em_affluent;Blue;Revolver;Entertainment;13.65;3
1306;2420587;Em_affluent;Blue;Revolver;Airlines;40.91;4
1306;301962;Em_affluent;Blue;Revolver;Airlines;30.52;6
1306;301962;Em_affluent;Blue;Revolver;Entertainment;9.36;2
1306;301962;Em_affluent;Blue;Revolver;Business;13.45;2
1306;8148387;Em_affluent;Blue;Revolver;Business;21.74;2
1306;8148387;Em_affluent;Blue;Revolver;Auto;14.92;3
1306;8148387;Em_affluent;Blue;Revolver;Grocery;34.04;3
1306;6421679;Em_affluent;Blue;Delinquent;Grocery;19.74;2
1306;6421679;Em_affluent;Blue;Delinquent;Airlines;14.56;2
1306;6421679;Em_affluent;Blue;Delinquent;Entertainment;9.26;2
1306;6421679;Em_affluent;Blue;Delinquent;Personal;11.43;1
